id,name,email,phone_number,public_phone_number,blurb,profession,profile_photo,vanity_url,time_zone,source_systems,google_microform_eligibility,gallery_cover_image,is_effectively_online_bookable,cancellation_policy,cancellation_policy_text,private_sms_phone_number,accepted_terms,field_group,rating_stars,twitter,facebook_url,website,yelp_url,blog_url,address1,address2,city,state,zipcode,neighborhood
107063,Sharp Edge Barbershop,jb4077@gmail.com,,,,Salon,,sharpedgebarbershop-grandprairie-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,1901 W. Jefferson St.,,Grand Prairie,TX,75051,
1071063,UncLee's Barbershop,china.campbell1994@gmail.com,,,,Salon,,uncleesbarbershop-kalamazoo3-mi,US/Eastern,[],True,,False,,,,[],,,,,,,,507 West Vine,,Kalamazoo,MI,49008,Vine
1072063,Amy @ Corpo Bello,amy_rita85@hotmail.com,309-242-4614,,,Salon,,amycorpobello-peoria-il,US/Central,[],True,,False,,,,[],,,,,,,,2900 Willow Knolls Dr,,Peoria,IL,61614,
1074063,Hair by Vaughn May,rosalyndupree@gmail.com,301-305-4975,,,Salon,,hairbyvaughnmay-virginiabeach4-va,US/Eastern,[],True,,False,,,,[],,,,,,,,1917 South Independence Blvd,,Virginia Beach,VA,23462,
1108063,The Hair Station,MaryKongmani@gmail.com,615-500-0322,,,Salon,,thehairstation-franklin-tn,America/Chicago,[],True,,False,,,,[],,,,,,,,615 Bakers Bridge Ave,Suite 145 Room 1,Franklin,TN,37067,
1159063,HairByViesha,vieshatoosexy4u@yahoo.com,850-491-4283,,,Salon,,hairbyviesha-quincy-fl,America/New_York,[],True,,False,,,,[],,,,,,,,,,Quincy,FL,32352,
1181063,Head Rite BarberShop,rose_deleon61@yahoo.com,210-778-7556,,,Salon,,headritebarbershop-sanantonio-tx,US/Central,[],True,,False,,,,[],,,,,,,,3409 West Avenue,,San Antonio,TX,78213,Dellview Area
1201063,Salon Virtue,adriannenichole@yahoo.com,337-344-4493,,,Salon,,salonvirtue-austin2-tx,US/Central,[],True,,False,,,,[],,,,,,,,2900 South Congress Avenue,suite 206,Austin,TX,78704,Dawson
1205063,Turquoise Hair Lounge,turquoisehairlounge@gmail.com,805-667-8131,,,Salon,,turquoisehairlounge-ventura-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,275 s. laurel st.,STE A,Ventura,CA,93001,
12063,Role Models Barber and Beauty Salon,ccd_beauty@yahoo.com,832-306-2169,,,Salon,,rolemodelsbarberandbeautysalon-houston-tx,US/Central,[],True,,False,,,,[],,,,,,,,12875 Gulf Freeway,houston,Houston,TX,77034,Pasadina
14063,collage,makeupcouture@hotmail.com,575-441-5379,,,Salon,,collage-lovington-nm,US/Mountain,[],True,,False,,,,[],,,,,http://www.collage.org,,,110 south main street,,lovington,NM,88260,
17063,HauteHeadzSignatureSalon&HairReplace,hauteheadzss@gmail.com,216-365-3383,,,Salon,,hauteheadzsignaturesalonhairreplace-garfieldheightsmapleheights-,US/Eastern,[],True,,False,,,,[],,,,,,,,6077 Turney Rd.,,Garfield Heights (Maple Heights),OH,44125,
38063,HEAVENLY HANDS Beauty Lounge,joseph_ellana85@yahoo.com,504-400-6572,,,Salon,,heavenlyhandsbeautylounge-kennesaw-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,390 Ernest Barrett Pkwy.,Ste.12,Kennesaw,GA,30144,
675063,Styles By Selina T,selinat134@gmail.com,,,,Salon,,stylesbyselinat-miami-fl,America/New_York,[],True,,False,,,,[],,,,,,,,,,miami,FL,,Downtown
71063,Tatyana's Spa Fusion,tatyana_s_h@hotmail.com,661-331-5941,,,Salon,,tatyanasspafusion-bakersfield-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,"8501 Camino Media, Suite 100",,Bakersfield,CA,93311,Csu Bakersfield
793063,Salon Ryu,b_addtomybeauty@yahoo.com,562-315-3741,,,Salon,,salonryu-lahabra-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,145 S Harbor Blvd,,La Habra,CA,90631,
81063,Wink by Resha Leshae,WinkbyReshaLeshae@yahoo.com,972-399-9465,,,Salon,,winkbyreshaleshae-littleelm-tx,US/Central,[],True,,False,,,,[],,,,,,,,,,Little Elm,TX,75068,
821063,Princess Bling Nail Studio,princessblingnail@gmail.com,,,,Salon,,princessblingnailstudio-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,13500 Noel Road,,Dallas,TX,75240,Far North
859063,Creations,Beckysh@comcast.net,209-608-1787,,,Salon,,creations-tracy2-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,21 E 6th St,,Tracy,CA,95377,
866063,Axis Barbershop,mangowatts@gmail.com,916-880-6272,,,Salon,,axisbarbershop-sacramento2-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,2850 Northgate  Blvd,Suite #3,Sacramento,CA,95833,Gardenland
869063,Universal Hair Gallery,Jarae.roe7@gmail.com,301-248-5898,,,Salon,,universalhairgallery-fortwashington2-md,US/Eastern,[],True,,False,,,,[],,,,,,,,9507 Livingston rd,,Fort Washington,MD,20744,
908063,House of Style,barteemomx3@gmail.com,918-250-6567,,,Salon,,houseofstyle-tulsa2-ok,America/Chicago,[],True,,False,,,,[],,,,,,,,7169 s mingo,,Tulsa,OK,74133,
929063,XperienceJessica Hair Studio,xjhstudio@yahoo.com,713-526-6444,,,Salon,,xperiencejessicahairstudio-houston2-tx,US/Central,[],True,,False,,,,[],,,,,,,,2608 Persa,,Houston,TX,77098,Montrose
933063,Enchanting Beauty Bar,clariceblue1992@yahoo.com,404-985-5223,,,Salon,,enchantingbeautybar-athens2-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,Amanda Blue,485 Huntington Rd Suite 195,Athens,GA,30606,
970063,Marenah's stylez,Afmarena@aggies.ncat.edu,,,,Salon,,marenahsstylez-greensboro-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,706 Milton Street,,Greensboro,NC,27403,
972063,Tranquil Woods Mobile Spa,spagirl3@yahoo.com,408-772-5729,,,Salon,,tranquilwoodsmobilespa-sanjose-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,"1700 Park Avenue, Suite #6",,San Jose,CA,95126,Rose Garden
973063,Noemi Alvarado,noemi_alvarado@aol.com,512-965-6241,,,Salon,,noemialvarado-austin-tx,US/Central,[],True,,False,,,,[],,,,,,,,On Location,,Austin,TX,78702,Holly
975063,styledbyree,jacksonshree@gmail.com,248-660-2771,,,Salon,,styledbyree-valdosta-ga,America/New_York,[],True,,False,,,,[],,,,,,,,,,Valdosta,GA,31605,
979063,The W Salon and Spa,hairandmakeupbykristin18@gmail.com,,,,Salon,,thewsalonandspa-elcajon2-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,14860 Olde Hwy 80,,El Cajon,CA,92021,
986063,West Georgia Hair,Westgahair@yahoo.com,678-800-2030,,,Salon,,westgeorgiahair-bremen3-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,317 Gordon Street,,Bremen,GA,30110,
1025630,Belle's Corner #SheDreads,alebelle.ah@gmail.com,469-406-1516,,,Salon,,bellescornershedreads-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,3906 W. Camp Wisdom Rd.,Suite 107,Dallas,TX,75232,Southwest Dallas
1041630,Dye 4 Hair,singletoncollette@yahoo.com,843-532-7076,,,Salon,,dye4hair-northcharleston-sc,US/Eastern,[],True,,False,,,,[],,,,,,,,4706 Spruill Avenue,,North Charleston,SC,29405,
1103630,UNIQUELY CHIC,uniquelychic83@gmail.com,813-965-8396,,,Salon,,uniquelychic-riverview-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,9462 windermere lake dr,,Riverview,FL,33578,
1140630,GlamInnovations,stevanieharris@yahoo.com,214-421-2111,,,Salon,,glaminnovations-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,2111 2nd,,Dallas,TX,75210,Southeast Dallas
1142630,MeMe Salon,director@memeandcompany.com,253-941-7508,,,Salon,,memesalon-federalway-wa,US/Pacific,[],True,,False,,,,[],,,,,,,,33505 Pac Hwy S. Unit B,,Federal Way,WA,98063,
1159630,Salon Renz 3,theminkblink@outlook.com,240-354-9311,,,Salon,,salonrenz3-districtheights-md,US/Eastern,[],True,,False,,,,[],,,,,,,,2104 County Road,,District Heights,MD,20747,
117630,Made You Look Hair Studio,Tamekaraquel@gmail.com,832-649-1015,,,Salon,,madeyoulookhairstudio-stafford2-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,2406 S. main st.,,Stafford,TX,77477,
1189630,Quinta Braids,symone62413@gmail.com,901-265-4230,,,Salon,,quintabraids-southaven-ms,US/Central,[],True,,False,,,,[],,,,,,,,8977 Shellflower Drive,,Southaven,MS,38671,
1190630,Salonz Beauty&Spa Suites,marlenemanning57@gmail.com,954-609-8133,,,Salon,,salonzbeautyspasuites-plantation-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,801 S University Dr,C-135,Plantation,FL,33324,
1202630,Two22,morganvineyard@gmail.com,530-592-3961,,,Salon,,two22-chico3-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,222 West 3rd Street,,Chico,CA,95928,
129630,La Petite Jolie Braiding Boutique,Elissactomlinson@yahoo.com,,,,Salon,,lapetitejoliebraidingboutique-washington-dc,US/Eastern,[],True,,False,,,,[],,,,,http://www.bratboxkids.com,,,955 L'Enfant Plaza Southwest,,Washington,DC,20024,South West
35630,Nicholine's salon,nicholine@aol.com,860-601-3864,,,Salon,,nicholinessalon-morris-ct,US/Pacific,[],True,,False,,,,[],,,,,,,,9 West Street,,Morris,CT,,
394630,Pulse Hair Studio,chase.cogdill@gmail.com,573-620-8076,,,Salon,,pulsehairstudio-sikeston-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,108 N New Madrid Street,,Sikeston,MO,63801,
43630,Joy Hair Design and Makeup @ Salon 990,joyhairdesignandmakeup@yahoo.com,206-650-0640,,,Salon,,joyhairdesignandmakeupsalon990-bellevue-wa,America/Los_Angeles,[],True,,False,,,,[],,,,,,,, 990 102nd Ave NE suite # 3,Salon 990,Bellevue,WA,98004,Downtown
54630,Ala Rouge Salon,Alarouge3@aol.com,209-744-1100,,,Salon,,alarougesalon-galt-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,750 Spaans Drive. Suite B,,Galt,CA,95632,
605630,The Color Cafe,kmsrox@aol.com,203-769-1929,,,Salon,,thecolorcafe-greenwich2-ct,US/Pacific,[],True,,False,,,,[],,,,,,,,23 Benedict Place,,Greenwich,CT,06830,
625630,"Amy at Sandy's Nail and Hair Care 108 A Gardiner st. Rogue River, OR.",amrotone@msn.com,,,,Salon,,amyatsandysnailandhaircare108agardinerstrogueriveror-rogueriver-,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,108 A Gardiner St. (behind the Cottage Cafe off Main st.),,Rogue River,OR,97537,
627630,Studio 7,hairbyjesspartlo@ymail.com,704-455-1444,,,Salon,,studio7-harrisburg-nc,America/New_York,[],True,,False,,,,[],,,,,,,,3820 Highway 49 South,,Harrisburg,NC,28075,
631630,Forever Blooming Wellness,earthhealingmassage@gmail.com,678-862-6970,,,Salon,,foreverbloomingwellness-atlanta-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,659 Auburn Avenue Suite 122,,Atlanta,GA,30312,Old Fourth Ward
673630,VMJ CREATIONS,val.cosmo@yahoo.com,251-767-4073,,,Salon,,vmjcreations-missouricity-tx,America/Chicago,[],True,,False,,,,[],,,,,,,,2638 HWY 6 ,,missouri city,TX,77459,
684630,The Salons @the Exchange,nmbrown514@yahoo.com,937-902-1849,,,Salon,,thesalonstheexchange-miamisburg4-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,9546 Springboro Pike,Suite #2,Miamisburg,OH,45342,
747630,The Glam Bar Salon,lovelivevenus@gmail.com,912-678-7456,,,Salon,,theglambarsalon-statesboro-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,35 East Main Street,,Statesboro,GA,30458,
767630,NB Natural Beauty Salon,msladyad1@yahoo.com,216-326-2733,,,Salon,,nbnaturalbeautysalon-clevelandheights-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,2885 Mayfield Road,,Cleveland Heights,OH,44118,
773630,candy beauty bar,nelmsalicia@yahoo.com,,,,Salon,,candybeautybar-washington-dc,US/Eastern,[],True,,False,,,,[],,,,,,,,1805 Benning Road Northeast,,Washington,DC,20002,Stadium-Armory
778630,Jazzy Braids 813,jazzybraids813@gmail.com,813-503-5657,,,Salon,,jazzybraids813-tampa-fl,America/New_York,[],True,,False,,,,[],,,,,,,,,,Tampa,FL,33610,
803630,Hair By Marsay Studio Suite #10 inside Beauty Loft Suite,thebobkilla@yahoo.com,,,,Salon,,hairbymarsaystudiosuite10insidebeautyloftsuite-atlanta-ga,America/New_York,[],True,,False,,,,[],,,,,,,,664 11th Street ,,Atlanta ,GA,30318,Home Park
812630,Hair fabulosity,tuniciamorain2425@yahoo.com,,,,Salon,,hairfabulosity-irvington-nj,America/New_York,[],True,,False,,,,[],,,,,,,,1388 springfield ave ,,Irvington,NJ,07111,
846630,Steven Deer Salon,tamara.slaton@gmail.com,312-685-2076,,,Salon,,stevendeersalon-chicago-il,US/Central,[],True,,False,,,,[],,,,,,,,870 North Orleans Street,,Chicago,IL,60610,Near North Side
883630,Madison Claire Hair Co.,rjrheinkix@yahoo.com,918-809-0118,,,Salon,,madisonclairehairco-owasso-ok,US/Pacific,[],True,,False,,,,[],,,,,,,,8555 N 154th E ave. Suite 108,,Owasso,OK,74055,
884630,Cerlin's Make up artisty,cerlinmiranda@yahoo.com,,,,Salon,,cerlinsmakeupartisty-katy-tx,US/Central,[],True,,False,,,,[],,,,,,,,5751 greenhouse rd,,katy,TX,77449,
888630,The Edge Styling Salon,mmerritt37@yahoo.com,,,,Salon,,theedgestylingsalon-mapleheights-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,5828 Lee South,,Maple Heights,OH,44137,
912630,Mirage Beauty Company,rileywllc@gmail.com,727-798-3782,,,Salon,,miragebeautycompany-stpetersburg-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,5141 Seminole Boulevard,,St.Petersburg,FL,33708,
916630,StylesByRenita -work from home,stylesbynitarva@gmail.com,502-631-5225,,,Salon,,stylesbyrenitaworkfromhome-louisville-ky,US/Eastern,[],True,,False,,,,[],,,,,,,,,,louisville,KY,40211,Chickasaw
929630,The Connect inside of J-Klips,DalonaE03@gmail.com,651-785-8275,,,Salon,,theconnectinsideofjklips-minneapolis-mn,US/Central,[],True,,False,,,,[],,,,,,,,2130 d East Lake Street,,Minneapolis,MN,55407,East Phillips
1035631,Lockerroom Barbershop,barbershopinfo66@gmail.com,731-343-4181,,,Salon,,lockerroombarbershop-hazelcrest2-il,America/Chicago,[],True,,False,,,,[],,,,,,,,3402 W 183rd St,,Hazel Crest,IL,60430,
1062631,Keke Sharron Hairstyles,freshbeginningsbyme@gmail.com,313-996-9043,,,Salon,,kekesharronhairstyles-oakpark-mi,US/Eastern,[],True,,False,,,,[],,,,,,,,21700 Greenfield,Suite 425,Oak Park,MI,48237,
1064631,Passionate Hair,shenell@westandkennedy.com,407-325-6885,,,Salon,,passionatehair-winterpark-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,601 S New York Ave,Ste 120,Winter Park,FL,32789,
1082631,kharisma salon,alleyezonj84@gmail.com,706-510-9754,,,Salon,,kharismasalon-watkinsville2-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,1973 Hog Mountain Road,,Watkinsville,GA,30677,
1091631,H,tee.lanae007@gmail.com,,,,Salon,,h-milwaukee2-wi,America/Chicago,[],True,,False,,,,[],,,,,,,,,,Milwaukee,WI,,Juneau Town
1107631,Custom Cuts,staceyreimann@yahoo.com,563-689-4989,,,Salon,,customcuts-preston-ia,US/Central,[],True,,False,,,,[],,,,,,,,4665 435th Avenue,,Preston,IA,52069,
1112631,Glamorous Looks Hair Booth,Torshandasimpson@gmail.com,312-929-5126,,,Salon,,glamorouslookshairbooth-chicago-il,America/Chicago,[],True,,False,,,,[],,,,,,,,7323 S. East End Apt 2W,,Chicago,IL,60649,South Shore
1167631,A Touch of Sunshine,a_touchofsunshine@yahoo.com,210-336-6179,,,Salon,,atouchofsunshine-sanantonio-tx,US/Central,[],True,,False,,,,[],,,,,,,,4150 Sunrise Creek Drive,,San Antonio,TX,78244,Sunrise
1199631,INTRICID,sunfyre_612@hotmail.com,662-397-6290,,,Salon,,intricid-tupelo4-ms,US/Central,[],True,,False,,,,[],,,,,,,,208 N Spring Street suite 7&8,,Tupelo,MS,38804,
45631,Salon 5745,ronita1@msn.com,901-830-9952,,,Salon,,salon5745-memphis2-tn,America/Chicago,[],True,,False,,,,[],,,,,,,,5745 Nanjack Circle in the Mt. Moriah Office Park,,Memphis,TN,38115,Hickory Ridge-South Riverdale
589631,Hair By Talitha,lithadoll@gmail.com,469-503-4951,,,Salon,,hairbytalitha-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,redbird,,dallas,TX,75237,Southwest Dallas
614631,Foiled Rotten Salon,vrstylist@gmail.com,904-683-3142,,,Salon,,foiledrottensalon-jacksonville2-fl,America/New_York,[],True,,False,,,,[],,,,,,,,10920 Baymeadows Rd Suite #32,,Jacksonville,FL,32256,
657631,Extreme Salon & Day Spa,gash6495@yahoo.com,269-806-3042,,,Salon,,extremesalondayspa-otsego2-mi,America/New_York,[],True,,False,,,,[],,,,,,,,711 E. Allegan St,,Otsego,MI,49078,
665631,Bisceglia Lana Blowout & Brow Specialist,hairartistry5@gmail.com,,,,Salon,,bisceglialanablowoutbrowspecialist-everett-ma,America/New_York,[],True,,False,,,,[],,,,,,,,hairartistry5@gmail.com,,everett,MA,02149,
753631,Golden Comb,tomekaoneil@yahoo.com,,,,Salon,,goldencomb-richmond2-va,America/New_York,[],True,,False,,,,[],,,,,,,,3075 Mechanicsville turnpike,,Richmond,VA,23223,
764631,Polish Nails & Concierge,Polish-nails@hotmail.com,615-500-1987,,,Salon,,polishnailsconcierge-nashville-tn,US/Central,[],True,,False,,,,[],,,,,,,,301 14th Ave N,suite 206,Nashville,TN,37203,
765631,Signature Hair Studio,rasheeda.mcfadden@gmail.com,843-322-0209,,,Salon,,signaturehairstudio-beaufort7-sc,US/Pacific,[],True,,False,,,,[],,,,,,,,924 Belleview Cir Beaufort SC,,Beaufort,SC,29902,
76631,The Massage Company ,thopkins.balanceandharmony@gmail.com,406-318-0752,,,Salon,,themassagecompany-billings-mt,America/Denver,[],True,,False,,,,[],,,,,,,,511 North 30th Street ,,Billings,MT,59101,
769631,ClassyFaces,classyfaces@hotmail.com,314-304-6992,,,Salon,,classyfaces-florissant-mo,US/Central,[],True,,False,,,,[],,,,,,,,,,Florissant,MO,63033,
771631,Tiffany's Hair Studio,lovejillian@gmail.com,,,,Salon,,tiffanyshairstudio-victorville2-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,14845 Monarch Blvd,,Victorville,CA,92395,
807631,Upscale Hair Studio,nichelleadams3705@gmail.com,262-634-2544,,,Salon,,upscalehairstudio-racine2-wi,America/Chicago,[],True,,False,,,,[],,,,,,,,422 Main St,,Racine,WI,53403,
808631,EV Hair Design Studio 033 -  located inside Salons By JC,evhairdesign28@gmail.com,919-612-9973,,,Salon,,evhairdesignstudio033locatedinsidesalonsbyjc-cary-nc,US/Eastern,[],True,,False,,,,[],,,,,,,,2476 Walnut ST,centrum @ crossroads a cross from sweet tomatoes next to ups store,Cary,NC,27518,
809631,na,whitneyglade@gmail.com,515-478-6061,,,Salon,,na-dexter-ia,US/Central,[],True,,False,,,,[],,,,,,,,NA,,dexter,IA,50070,
840631,Keyana Chance,keyanachance@gmail.com,,,,Salon,,keyanachance-yeadon-pa,America/New_York,[],True,,False,,,,[],,,,,,,,,,yeadon,PA,19050,
855631,VeroHairHero,veronicia.dunlap@gmail.com,,,,Salon,,verohairhero-sandiego-ca,US/Pacific,[],True,,False,,,,[],,,,,,,,,,San Diego,CA,92105,City Heights East
881631,Tres Chic Hair Boutique,madison@treschichairboutique.com,720-442-7342,,,Salon,,treschichairboutique-broomfield-co,US/Pacific,[],True,,False,,,,[],,,,,,,,550 Zang street,202,Broomfield,CO,80021,
894631,Polished Faces by Dee,PolishedFacesbyDee@yahoo.com,,,,Salon,,polishedfacesbydee-brooklynqueensnyc-ny,US/Pacific,[],True,,False,,,,[],,,,,,,,,,"Brooklyn, Queens, NYC",NY,,Bedford-Stuyvesant
896631,Melissa Rae & Co. Luxury Beauty Studio,melissa@melissaraemakeup.com,760-720-0542,,,Salon,,melissaraecoluxurybeautystudio-oceanside-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,528 South Coast Hwy,#201,Oceanside,CA,92054,
906631,Kilgore College,jaelee100@gmail.com,903-387-6139,,,Salon,,kilgorecollege-longview2-tx,US/Central,[],True,,False,,,,[],,,,,,,,,,Longview,TX,75602,
910631,Makeup By MykkiMikey,mykkidc@gmail.com,,,,Salon,,makeupbymykkimikey-dallas-tx,US/Central,[],True,,False,,,,[],,,,,,,,Shady Glen Lane,,Dallas,TX,75232,Wolf Creek
918631,Furious Styles Barbershop,tremaynejackson87@gmail.com,470-385-8495,,,Salon,,furiousstylesbarbershop-sandysprings2-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,8335 Roswell Rd,,Sandy Springs,GA,30350,
931631,Makeup On Fleek,i_am_goddess@icloud.com,,,,Salon,,makeuponfleek-philadelphia-pa,America/New_York,[],True,,False,,,,[],,,,,,,,5450 Chestnut street,,Philadelphia,PA,19139,Cobbs Creek
947631,Simply Divine Medical Spa,susanar_mt@yahoo.com,,,,Salon,,simplydivinemedicalspa-bakersfield-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,9610 Stockdale Hwy Suite D.,,Bakersfield,CA,93311,Csu Bakersfield
960631,PinkIce Salon,keyanabass@gmail.com,,,,Salon,,pinkicesalon-collegepark5-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,3745 College Street,,College Park,GA,30337,
974631,Fiercestylesbyshy,fiercestylesbyshy@gmail.com,,,,Salon,,fiercestylesbyshy-whitecastle-la,America/Chicago,[],True,,False,,,,[],,,,,,,,,,White Castle,LA,70788,
977631,traveling artist,beautii_by_bri@yahoo.com,,,,Salon,,travelingartist-dmv-va,America/New_York,[],True,,False,,,,[],,,,,,,,,,DMV,VA,22302,Museums
1021632,Time of the Essence Salon,stylesalonbrown@yahoo.com,314-438-0942,,,Salon,,timeoftheessencesalon-florissant3-mo,America/Chicago,[],True,,False,,,,[],,,,,,,,4812 Parker Road,,Florissant,MO,63033,
1027632,MS. Hair & Beauty,simone.c.bernard@hotmail.com,914-733-5216,,,Salon,,mshairbeauty-riverdale-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,7324 Watonga Way,,Riverdale,GA,30296,
1039632,Tru-Skillz Barbershop,kutdogg12000@gmail.com,580-284-7541,,,Salon,,truskillzbarbershop-lawton-ok,US/Central,[],True,,False,,,,[],,,,,,,,2603 nw Cache Rd,,Lawton,OK,73505,
1085632,The hair Attic,seginesleefee@yahoo.com,440-374-0490,,,Salon,,thehairattic-macedonia-oh,America/New_York,[],True,,False,,,,[],,,,,,,,"29675 Pettibone road Glenwillow, OH 44139",,Macedonia,OH,44056,
1093632,Cream Barber and Shop,mjalanis823@rocketmail.com,734-560-1040,,,Salon,,creambarberandshop-riverview-mi,America/New_York,[],True,,False,,,,[],,,,,,,,17145 Fort St.,,Riverview,MI,48193,
1102632,Luvhair DaStylist Hair Salon,luvhair_thatsme@yahoo.com,225-401-6105,,,Salon,,luvhairdastylisthairsalon-plaquemine-la,US/Central,[],True,,False,,,,[],,,,,,,,,,Plaquemine,LA,70764,
1109632,Slayyyed Beauty Lounge,tyannahunter@live.com,832-602-7706,,,Salon,,slayyyedbeautylounge-houston2-tx,US/Central,[],True,,False,,,,[],,,,,,,,1319 Cypress Creek Pkwy,,Houston,TX,77090,
1128632,Executive Grooming Lounge ,switchitoutkutz@gmail.com,804-447-1686,,,Salon,,executivegroominglounge-richmond2-va,US/Eastern,[],True,,False,,,,[],,,,,,,,"4501 Williamsburg Road, Unit O",,Richmond ,VA,23231,
1134632,Color Zone Salon,kari.hoch4@gmail.com,770-955-1118,,,Salon,,colorzonesalon-dacula2-ga,US/Eastern,[],True,,False,,,,[],,,,,,,,465 Dacula Road,,Dacula,GA,30019,
1147632,ShowTime Barber Shop,frshthebarber@gmail.com,405-926-2095,,,Salon,,showtimebarbershop-paulsvalley4-ok,America/Chicago,[],True,,False,,,,[],,,,,,,,114 S Ash st,,Pauls Valley,OK,73075,
1156632,HairAddictzChicago,gottidollhair@gmail.com,,,,Salon,,hairaddictzchicago-chicago5-il,US/Central,[],True,,False,,,,[],,,,,,,,432 East 75th Street,,Chicago,IL,60619,Grand Crossing
1171632,Lash Dolls,lash.dolls.dallas@gmail.com,682-777-5274,,,Salon,,lashdolls-arlington-tx,US/Central,[],True,,False,,,,[],,,,,,,,3330 Matlock Road,2nd Flr Ste 210W #108,Arlington,TX,76015,East
119632,Most Beautiful Hair Salon,naturalhairdesigner@gmail.com,937-685-7426,,,Salon,,mostbeautifulhairsalon-dayton2-oh,US/Eastern,[],True,,False,,,,[],,,,,,,,3407 Kings Highway,,Dayton,OH,45406,College Hill
1196632,Vertroue',tobivines@gmail.com,901-410-3305,,,Salon,,vertroue-memphis-tn,US/Central,[],True,,False,,,,[],,,,,,,,"Mobile Massage, Memphis Tn and surrounding areas",(Travel fees may be including),Memphis,TN,,Downtown
1197632,Lindsay Howard Hair Artisan,LHairartisan@outlook.com,651-428-7668,,,Salon,,lindsayhowardhairartisan-rochester-mn,US/Central,[],True,,False,,,,[],,,,,,,,,,Rochester,MN,55902,
1203632,Stillwater Lash & Brow Lounge,kuz.veronica@yahoo.com,918-873-0451,,,Salon,,stillwaterlashbrowlounge-stillwater-ok,US/Central,[],True,,False,,,,[],,,,,,,,1331 s western rd,,Stillwater,OK,74074,
1205632,EMVY SALON,EMVYSALON1@gmail.com,,,,Salon,,emvysalon-pasco-wa,US/Pacific,[],True,,False,,,,[],,,,,,,,New address on 10/ 10 / 2016,,Pasco,WA,99301,
41632,Trends Style Studio,Imagebreakinghairstudio@gmail.com,615-495-2050,,,Salon,,trendsstylestudio-smyrna4-tn,America/Chicago,[],True,,False,,,,[],,,,,,,,301 Jefferson Pike,,Smyrna,TN,37167,
43632,Salon Beliz,skylur1281@yahoo.com,509-303-9723,,,Salon,,salonbeliz-kennewick5-wa,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,101 Union st,suite 201,kennewick,WA,99336,
49632,GlamHer Hair Studio (inside of Studio 5.0 Hair Salon),shearstylzphree@gmail.com,404-966-8934,,,Salon,,glamherhairstudioinsideofstudio50hairsalon-snellville-ga,America/New_York,[],True,,False,,,,[],,,,,,,,3425 Centerville Hwy.,Suite 1C,Snellville,GA,30039,
50632,Pamplemousse Spa,jdbunner57@gmail.com,541-517-2514,,,Salon,,pamplemoussespa-eugene-or,US/Pacific,[],True,,False,,,,[],,,,,,,,1280 Pearl St,,Eugene,OR,97401,Downtown
594632,Roots Hair Studio,deborag.421@gmail.com,,,,Salon,,rootshairstudio-escondido-ca,America/Los_Angeles,[],True,,False,,,,[],,,,,,,,1340 w valley parkway ste108,,escondido,CA,92029,
628632,Texture Salon,kldurham25@yahoo.com,513-873-6695,,,Salon,,texturesalon-cincinnati-oh,US/Pacific,[],True,,False,,,,[],,,,,,,,8620 Winton Rd suite 102,,Cincinnati,OH,45251,
732632,Just Cut Loose,jenrob0810@aol.com,904-555-1212,,,Salon,,justcutloose-jacksonville-fl,US/Eastern,[],True,,False,,,,[],,,,,,,,5855 Fort Caroline Road,,Jacksonville,FL,32277,University Park
